,city,job_title,company_name,location,summary,salary
1546,Chicago,Data Scientist,Maven Wave Partners,"Chicago, IL","We are looking for a Data Scientist who will utilize their analytical, statistical, and programming skills to develop data-driven solutions to complex business…",Nothing_found
1547,Chicago,Data Scientist,Theoris Services,"Chicago, IL","The purpose of the Data Analytics Scientist position is gather and utilize data to increase the efficiency & performance of business operations and,…","$84,414 - $115,000 a year"
1548,Chicago,Data Scientist: Deep Learning & NLP,Allstate,"Chicago, IL","As a Sr. Data Scientist authority in these areas you will be responsible for researching, developing, and improving algorithms that help computers learn from…",Nothing_found
1549,Chicago,Data Scientist,Seen by Indeed,"Chicago, IL",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
1550,Chicago,Data Scientist: Deep Learning & NLP,Allstate,"Chicago, IL","You’ll help us reinvent protection and retirement to improve customers’ lives.
By extracting meaning from large data sets containing millions of documents, you…",Nothing_found
1551,Chicago,Senior & Lead Medical Economics Data Analysts,EmblemHealth,"Chicago, IL","MEDICAL ECONOMICS SENIOR & LEAD DATA ANALYST OPPORTUNITIES.
Remote positions available; corporate office located New York, NY .",Nothing_found
1552,Chicago,Statistician 1 - Rush Alzheimer's Disease Center,Rush University Medical Center,"Chicago, IL 60612",Position Highlights: Under the direction of the Supervising Statistician the Statistician I will be responsible for performing basic analyses of research data…,Nothing_found
1553,Chicago,Data Scientist,Seen by Indeed,"Chicago, IL",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
1554,Chicago,Data Scientist,CreditNinja,"Chicago, IL","Conduct ad hoc analysis using advanced data mining tools to support risk management, operations and marketing strategies.
Experience with Python or R.",Nothing_found
1555,Chicago,Data Scientist,MessageControl,"Chicago, IL 60606","In this position, your data science expertise will help us build new features and improve our existing security products.",Nothing_found
1556,Chicago,Data Scientist / Quantitative Researcher – High Frequency Futures,Wolverine Trading,"Chicago, IL 60604",The ideal candidate has direct experience in the alpha research process and understands the workflow from idea generation to production implementation.,Nothing_found
1557,Chicago,Data Scientist,1-800-Flowers,"Melrose Park, IL 60160",This individual will manage one or more analysts and focus on customer-level advanced analytics for the direct-to-consumer and business-to-business channels.,Nothing_found
1558,Chicago,Data Scientist,"SMS Assist, LLC","Chicago, IL 60611","Use machine learning to improve and automate processes in SMS proprietary tools.
Apply data mining techniques to make recommendations based on data and…",Nothing_found
1559,Chicago,Analytics Consultant (Data Scientist),CNA Insurance,"Chicago, IL 60604","A collaborative data science team with diverse skills and experiences, combined with deep expertise in statistical modeling, machine learning, and applications…",Nothing_found
1560,Chicago,Strategic Investments Data Scientist,GCM Grosvenor Open Positions,"Chicago, IL","The SIG team is a multi-strategy investment group within GCM Grosvenor that invests across asset classes, security types, industries and regions and maintains…",Nothing_found
1561,Chicago,Data Scientist,Mars,"Chicago, IL 60642",Inspiring the whole Mars business to adopt data driven decision-making by developing advanced analytics methods is huge in your role.,Nothing_found
1562,Chicago,Data Scientist,CGN Global,"Chicago, IL 60602","Collaborate directly with clients to frame, structure, analyze, and solve business problems for profitable growth, efficient operations, and new business models…",Nothing_found
1563,Chicago,Data Scientist,Capax Global LLC,"Chicago, IL",With that footprint comes massive amounts of data that can inform us about markets and ways to improve our client business practices.,Nothing_found
1564,Chicago,Entry level Data Science Role - Training provided,VForce InfoTech,"Schiller Park, IL 60176","Your role as a Data Scientist will be to assist the Engineering Leads in executing a work package for a³ project with a focus on speed, quality, and cost.","$55,000 - $60,000 a year"
1565,Chicago,"Director I, Data Science, GRS Predictive Analytics Team",Liberty Mutual Insurance,"Chicago, IL 60290","In this position, you will collaborate with underwriters, product managers, actuaries and IT professionals and build models that make an impact on how insurance…","$132,300 - $173,200 a year"
1566,Chicago,Sr Data Analyst/Smart Comm Author,"CGI Group, Inc.","Chicago, IL 60602","Also it's Agile so the work will be well planned and the resource will have good work life balance.
Over 5-10 years IT experience in Business/Systems Analysis…",Nothing_found
1567,Chicago,Senior & Lead Medical Economics Data Analysts,EmblemHealth,"Chicago, IL","MEDICAL ECONOMICS SENIOR & LEAD DATA ANALYST OPPORTUNITIES.
Remote positions available; corporate office located New York, NY .",Nothing_found
1568,Chicago,Data Scientist: Deep Learning & NLP,Allstate,"Chicago, IL","As a Sr. Data Scientist authority in these areas you will be responsible for researching, developing, and improving algorithms that help computers learn from…",Nothing_found
1569,Chicago,Data Scientist,The University of Chicago,"Chicago, IL 60637","Please make sure to read the job posting in its entirety as it reflects both the University roles and responsibilities, followed by the specific description.",Nothing_found
1570,Chicago,Data Scientist - Quantitative (DI007),Internet Truckstop LLC,"Chicago, IL 60611","Truckstop.com is hiring a Data Scientist for our Chicago, Illinois location.
Click here to learn more about Truckstop.com’s history.",Nothing_found
1571,Chicago,Data Science Intern (Summer 2020),Wolverine Trading,"Chicago, IL 60604","Data Science Intern (Summer 2020).
Data Science Intern (Summer 2020) at Wolverine Trading.
Data Scientists work with traders and engineers to develop, test, and…",Nothing_found
1572,Chicago,Sr Data Analyst/Smart Comm Author,"CGI Group, Inc.","Chicago, IL 60602","CGI: An employer of choice.
CGI is looking for a Sr. Data Analyst/Smart Comm Author to join the team.
There are various options for the location of this role.",Nothing_found
1573,Chicago,Data Scientist Intern - Summer 2020,Paylocity,"Schaumburg, IL 60196","Enthusiastic about advanced analytics and how predictive insights lead to a superior customer experience.
Able to work in a collaborative environment with a…",Nothing_found
1574,Chicago,Senior Data Scientist,Conversant Media,"Chicago, IL 60606","In this role, you will work with stakeholders to lead the research and development of new enhancements to Conversant’s award-winning Conversant One-to-One…",Nothing_found
1575,Chicago,Data Scientist,Stryker,"Chicago, IL","T his position will grow Stryker’s capabilities in data analytics and management.
The Data Scientist will be responsible for discovering information hidden in…",Nothing_found
1576,Chicago,Data Scientist,HNI Corporation,"Chicago, IL","HNI Corporation, an industry leader in office furniture design and manufacturing is in search of a Data Scientist to join our team in Chicago, IL!",Nothing_found
1577,Chicago,Data Scientist,Strong Analytics,"Chicago, IL 60611","This role thus requires a deep expertise in applying statistics and machine learning to real-world problems where data must be gathered, transformed, cleaned,…",Nothing_found
1578,Chicago,Sr Data Scientist,"Blue Cross Blue Shield of IL, MT, NM, OK & TX","Chicago, IL","We’re looking for a Senior Data Scientist in our growing Enterprise Data Science Team to develop new data science products using machine learning, natural…",Nothing_found
1579,Chicago,Data Scientist,Theoris Services,"Chicago, IL","The purpose of the Data Analytics Scientist position is gather and utilize data to increase the efficiency & performance of business operations and,…","$84,414 - $115,000 a year"
1580,Chicago,Statistician 1 - Rush Alzheimer's Disease Center,Rush University Medical Center,"Chicago, IL 60612","Job Title: Statistician 1 - Rush Alzheimer's Disease Center.
If this describes you, you may be the right candidate for the Statistician 1 position with the Rush…",Nothing_found
1581,Chicago,Data Scientist,Seen by Indeed,"Chicago, IL",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
1582,Chicago,Statistician 1 - Rush Alzheimer's Disease Center,Rush University Medical Center,"Chicago, IL 60612","Job Title: Statistician 1 - Rush Alzheimer's Disease Center.
If this describes you, you may be the right candidate for the Statistician 1 position with the Rush…",Nothing_found
1583,Chicago,Entry level Data Science Role - Training provided,VForce InfoTech,"Schiller Park, IL 60176","Your role as a Data Scientist will be to assist the Engineering Leads in executing a work package for a³ project with a focus on speed, quality, and cost.","$55,000 - $60,000 a year"
1584,Chicago,Data Scientist,Seen by Indeed,"Chicago, IL",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
1585,Chicago,Data Scientist/AI Scientist,STATS PERFORM,"Chicago, IL 60607","Do you have a background in Data Science, Physics, Statistics or Probability Theory?
Researching, developing, and implementing the most innovative machine…",Nothing_found
1586,Chicago,Senior Data Scientist,VillageMD,"Chicago, IL 60606","We're in a unique position to impact everyone in primary care from independent, family- owned practices to world-class health systems.",Nothing_found
1587,Chicago,Research Data Scientist,AllianceChicago,"Chicago, IL 60654","Job Title: Research Data Scientist Reports To: Director of Research.
Level/Salary Range: DOE Position Type: Flexible.
Subject Line: Research Data Scientist.",Nothing_found
1588,Chicago,Sr Data Scientist,"Blue Cross Blue Shield of IL, MT, NM, OK & TX","Chicago, IL","We’re looking for a Senior Data Scientist in our growing Enterprise Data Science Team to develop new data science products using machine learning, natural…",Nothing_found
1589,Chicago,Senior Data Scientist,Gallup,"Chicago, IL 60606","As a Gallup senior data scientist, you will help clients effectively use data to make better decisions.
You will apply your knowledge of various statistical and…",Nothing_found
1590,Chicago,Senior Data Scientist,Illinois Policy Institute,"Chicago, IL 60603","The Illinois Policy Institute, the leading voice for taxpayers in Illinois, is looking for a Data Scientist to join our team.
Data mining and data analysis:",Nothing_found
1591,Chicago,Data Scientist - Nationwide Opportunities,"Amazon Web Services, Inc.","Chicago, IL","Bachelor’s degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent…",Nothing_found
1592,Chicago,Data Scientist - POS Data,"SPINS, LLC","Chicago, IL 60654","An experienced data engineer with demonstrated success in designing & maintaining data warehouses in Google BigQuery or other ""big data"" technologies.",Nothing_found
1593,Chicago,Data Scientist,Concurrency,"Chicago, IL 60606","As a Data Scientist, you will be responsible for the development of Data Science solutions using Azure, machine learning, advanced data science concepts…",Nothing_found
1594,Chicago,Data Science,TransVoyant,"Chicago, IL","TransVoyant is looking for a Data Science Intern to assist with live and predictive analytics research, design and development for our patented Continuous…",Nothing_found
1595,Chicago,"Director II, Data Science - GRM Actuarial",Liberty Mutual Insurance,"Chicago, IL 60290","GRM Actuarial – Predictive Modeling team is searching for a highly motivated Director II, Data Science who is eager to make an impact on the very complex and…","$153,300 - $201,600 a year"
1596,Chicago,Data Scientist: Deep Learning & NLP,Allstate,"Chicago, IL","As a Sr. Data Scientist authority in these areas you will be responsible for researching, developing, and improving algorithms that help computers learn from…",Nothing_found
1597,Chicago,Senior & Lead Medical Economics Data Analysts,EmblemHealth,"Chicago, IL","MEDICAL ECONOMICS SENIOR & LEAD DATA ANALYST OPPORTUNITIES.
Remote positions available; corporate office located New York, NY .",Nothing_found
1598,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
1599,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","The data science team builds the data-driven features of the company.
Requirements for all data scientists.
Qualified for one of the the specializations below.","$200,000 - $350,000 a year"
1600,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
1601,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","As a Data Scientist, you will help analyze Plexuss' product and UX data to build and grow an engaging platform for students and higher education institutions…",Nothing_found
1602,San+Francisco,Data Scientist,Softvision - North America,"San Francisco, CA 94105","WE ARE A TRANSFORMATIONAL PARTNER.
Make recommendations regarding the collection, extraction, and transformation of large data sets.",Nothing_found
1603,San+Francisco,Data Scientist - Merch Scenarios,Stitch Fix,"San Francisco, CA","You're excited about this opportunity because you will….
Identify opportunities for algorithmic innovations to optimize our merchandise portfolio, and lead…",Nothing_found
1604,San+Francisco,Data Scientist,RiskIQ,"San Francisco, CA 94104","We are looking for a Data Scientist to join our team in San Francisco or Kansas CIty.
Working closely with our security experts, you will develop and code…",Nothing_found
1605,San+Francisco,Data Scientist,Spry Health,"Redwood City, CA",The Research Engineer will take big responsibilities on our core science team and break new ground in health monitoring technology through physiological signal…,"$100,000 - $135,000 a year"
1606,San+Francisco,Data Scientist,Coalition Inc,"San Francisco, CA 94111","The Coalition data team is looking for a Data Scientist with practical experience in price modeling, research, and machine learning.",Nothing_found
1607,San+Francisco,"Marketing Data Scientist, Jira Software",Atlassian,"San Francisco, CA","Does the challenge of scaling a fast-growing company by powering it with data, reporting, and analytics excite you?
In this role, you'll get to:",Nothing_found
1608,San+Francisco,Data Scientist,Center for Digital Health Innovation,"San Francisco, CA 94117","Center for Digital Health Innovation / Information Technology.
The UCSF Center for Digital Health Innovation (CDHI) is seeking an experienced Data Scientist to…",Nothing_found
1609,San+Francisco,Data Scientist,EGIS INC,"San Francisco, CA",We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company.,"$50,000 - $70,000 a year"
1610,San+Francisco,Data Scientist,Notion,"San Francisco, CA 94110","Work on a product people love that solves real problems: Your friends and family can use Notion to take notes, display photos, collect recipes — while Fortune…",Nothing_found
1611,San+Francisco,Research Data Scientist,University of California San Francisco,"San Francisco, CA 94143","The Research Data Scientist will join a collaborative and fast-paced research team at the F.I.
Proctor Foundation conduct randomized controlled trials and large…",Nothing_found
1612,San+Francisco,Senior Data Analyst- Product,Blue Owl,"San Francisco, CA","The Senior Data Analyst - Product will work with teams (product, marketing, engineering, data science, CX and business owners, etc.).","$125,000 - $240,000 a year"
1613,San+Francisco,Principal Data Scientist with over 10 years experience,CA-One Tech Cloud,"San Francisco, CA","Position Title: Principal Data Scientist.
Work with large scale dataset which includes transactional, click-stream, and telematics data;",Nothing_found
1614,San+Francisco,Senior Data Scientist,Jobot,"San Francisco, CA","This Jobot Job is hosted by: David DeCristofaro.
Generous Vacation and Holiday Time Off!
Passion for Data and Data Science to go along with Machine Learning and…","$150,000 - $210,000 a year"
1615,San+Francisco,Data Scientist,SendBird,"San Mateo, CA 94401","The engineering team at SendBird is solving some of the biggest challenges related to building reliable, feature-rich, and scalable real-time conversational…",Nothing_found
1616,San+Francisco,Data Scientist - Health Data Analytics,Nuna,"San Francisco, CA","Nuna partners with healthcare payers, including government agencies and health plans, to turn data into learnings and information into meaning.",Nothing_found
1617,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","Demonstrable expertise building and supporting machine learning models deployed to production.
Expert in Python and core libraries used by data scientists …","$200,000 - $350,000 a year"
1618,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
1619,San+Francisco,Data Scientist,Center for Digital Health Innovation,"San Francisco, CA 94117","The ideal candidate applies advanced computational, computer science, data science, and CI software research and development principles, with relevant domain…",Nothing_found
1620,San+Francisco,"Staff Data Scientist, Business Analytics",Intuit,"San Francisco, CA 94102",We are growing rapidly and need great people to support our analytical efforts in both Product and Marketing.,Nothing_found
1621,San+Francisco,"Data Scientist, Trusted Identity",Square,"San Francisco, CA 94103","Square made credit card payments possible for all by turning a mobile phone into a credit card reader.
Guide analytics projects from beginning to end: work with…",Nothing_found
1622,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","Demonstrable expertise building and supporting machine learning models deployed to production.
Expert in Python and core libraries used by data scientists …","$200,000 - $350,000 a year"
1623,San+Francisco,Data Scientist,"Grammarly, Inc.","San Francisco, CA 94104","You’ll do this by building new features, hiring and leading a team of product managers, and working cross-functionally with leaders across Grammarly’s…",Nothing_found
1624,San+Francisco,Data Scientist,BICP,"San Francisco, CA","We are looking for a mixture between a statistician, scientist, machine learning expert and engineer: someone who has passion for building and improving…",Nothing_found
1625,San+Francisco,Data Scientist I - Agent Analytics,Zillow Group,"San Francisco, CA 94102","Our team is tasked with absorbing billions of rows of data from dozens of sources, organizing them, analyzing them, and visualizing them to help inform both…",Nothing_found
1626,San+Francisco,Data Scientist,Spin,"San Francisco, CA","We are looking for a highly experienced data scientist to solve numerous optimization problems that will impact rider experience, operation efficiency, and help…",Nothing_found
1627,San+Francisco,Data Scientist,ODSC Hiring Partner,"San Francisco, CA","As a Data Scientist, you will provide cutting-edge algorithms, visualizations, and expert insight for business challenges throughout their organization.","$80,000 - $150,000 a year"
1628,San+Francisco,Data Scientist,The RealReal,"San Francisco, CA","Build your career with us and enjoy 401K matching, health, dental and vision insurance, commuter flex spending, healthcare flex spending, generous PTO, a mother…",Nothing_found
1629,San+Francisco,Machine Learning Engineer - Hooked,Triplebyte,"San Francisco, CA 94103",Create a recommendation system that provides personalized recommendations to users by leveraging the data generated by hundreds-of-millions of stories being…,Nothing_found
1630,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","The analysis you deliver will strategically advance how Plexuss ideates, builds, measures, and improves its website and mobile app.",Nothing_found
1631,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
1632,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","Demonstrable expertise building and supporting machine learning models deployed to production.
Expert in Python and core libraries used by data scientists …","$200,000 - $350,000 a year"
1633,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
1634,San+Francisco,Data Scientist,TCG,"San Francisco, CA","As a Full-Stack Data Scientist, you will be responsible for spearheading our technology and data infrastructure efforts and transforming diverse data into…",Nothing_found
1635,San+Francisco,Data Scientist,WanderJaunt,"San Francisco, CA",You'll find the root of the issue first and work our way up because understanding the fundamentals is just the beginning of improvement.,Nothing_found
1636,San+Francisco,Data Scientist - Fraud,Stitch Fix,"San Francisco, CA","Examples of some of the projects we work on include enhancing the way clients communicate with stylist about their needs and inspirations, flexing our service…",Nothing_found
1637,San+Francisco,Data Scientist,Samba TV,"San Francisco, CA 94105","Data Scientists at Samba TV work closely with Product, Engineering, and other teams on a variety of projects, including but certainly not limited to:",Nothing_found
1638,San+Francisco,Senior Data Scientist,Saama Technologies,"San Francisco, CA","Education in related fields (Computer Science, Computer Engineering, Mathematical Engineering, Information Systems) or other job experience preferably within…",Nothing_found
1639,San+Francisco,Senior Biological Data Scientist in Immunology,University of California San Francisco,"San Francisco, CA 94143","The Data Science CoLab (dscolab.ucsf.edu) is seeking a computationally-focused research scientist interested in analyzing high-dimensional immune system data,…",Nothing_found
1640,San+Francisco,Data Scientist - Demand Forecasting,Stitch Fix,"San Francisco, CA","Within Algorithms, the Forecast and Estimation of Demand (FED) Team informs strategic and operational decisions by providing explicable and consumable forecasts…",Nothing_found
1641,San+Francisco,Data Scientist - Capacity Engineering,Twitter,"San Francisco, CA 94103","You will work with a team of software engineers and data scientists to build a new capacity management platform to predict demand, track supply, prioritize…",Nothing_found
1642,San+Francisco,Data Scientist,CBS,"San Francisco, CA 94103","JOB TYPE: Full-Time Staff.
We use Google Cloud Platform to process large volumes of data from multiple vendors enabling our BI, Yield, Finance and marketings…",Nothing_found
1643,San+Francisco,Data Scientist - Client Recommendations,Stitch Fix,"San Francisco, CA","Examples of some of the projects we work on include enhancing the way clients communicate with stylist about their needs and inspirations, flexing our service…",Nothing_found
1644,San+Francisco,Machine Learning Engineer - Hooked,Triplebyte,"San Francisco, CA 94103",Create a recommendation system that provides personalized recommendations to users by leveraging the data generated by hundreds-of-millions of stories being…,Nothing_found
1645,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","The analysis you deliver will strategically advance how Plexuss ideates, builds, measures, and improves its website and mobile app.",Nothing_found
1646,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
1647,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","The data science team builds the data-driven features of the company.
Requirements for all data scientists.
Qualified for one of the the specializations below.","$200,000 - $350,000 a year"
1648,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105 (South Beach area)","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
1649,San+Francisco,Data Scientist,CA-One Tech Cloud Inc,"San Francisco, CA","We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, has a Master’s or PHD in Statistics, Mathematics,…","$100,000 - $200,000 a year"
1650,San+Francisco,Data Scientist,University of California San Francisco,"San Francisco, CA 94143 (Haight-Ashbury area)",The UCSF Center for Digital Health Innovation (CDHI) is seeking an experienced Data Scientist to join our SmarterHealth Initiative team working on developing…,Nothing_found
1651,San+Francisco,Data Scientist,GENENTECH,"South San Francisco, CA 94080","The Data Scientist of Technical Institute (TI) is a member of the US Medical Affairs Evidence for Access.
He/she assists senior TI team members to design and…",Nothing_found
1652,San+Francisco,"Data Scientist, DNA Product Operations",Twist Bioscience,"South San Francisco, CA",Twist Bioscience's world-class DNA synthesis platform enables the manufacture of a variety of custom DNA products supporting applications from targeted…,Nothing_found
1653,San+Francisco,Data Scientist/Analyst - Wilbur Labs,Wilbur Labs,"San Francisco, CA 94103 (South of Market area)","Work closely with various stakeholders to produce data-driven business insights.
Own analytics dashboards across the Wilbur Labs portfolio.",Nothing_found
1654,San+Francisco,Data Scientist - ML Integration,Stitch Fix,"San Francisco, CA","Our merchandise is curated from the market and augmented with our own designs to fill in the gaps.
Our business model enables unprecedented data science, not…",Nothing_found
1655,San+Francisco,"Data Scientist, Machine Learning Evaluation",Adobe,"San Francisco, CA 94107 (South of Market area)","Data Scientist, Machine Learning Data.
Machine Learning is a critical part of Adobe’s Cloud offering.
Adobe Clouds enable customers to create and manage digital…",Nothing_found
1656,San+Francisco,Data Scientist - Analytics,Plaid,"San Francisco, CA","To support that, we need a data science team that can build and maintain core data sets, metrics, and dashboards.",Nothing_found
1657,San+Francisco,Data Scientist,Clever,"San Francisco, CA 94103 (South of Market area)","Teach and mentor others around best practices, and help to foster our data-informed culture at Clever.
Proactively conduct quantitative research and analysis of…",Nothing_found
1658,San+Francisco,Data Scientist,Vizio Inc.,"San Francisco, CA 94108 (Financial District area)","Our comprehensive metrics deliver highly accurate, cross-platform viewing behavior.
We enable advertisers and content producers with important insights that…",Nothing_found
1659,San+Francisco,Senior Data Analyst- Product,Blue Owl,"San Francisco, CA","The Senior Data Analyst - Product will work with teams (product, marketing, engineering, data science, CX and business owners, etc.).","$125,000 - $240,000 a year"
1660,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","As a Data Scientist, you will help analyze Plexuss' product and UX data to build and grow an engaging platform for students and higher education institutions…",Nothing_found
1661,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
1662,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","The data science team builds the data-driven features of the company.
Requirements for all data scientists.
Qualified for one of the the specializations below.","$200,000 - $350,000 a year"
1663,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","As a Data Scientist, you will help analyze Plexuss' product and UX data to build and grow an engaging platform for students and higher education institutions…",Nothing_found
1664,San+Francisco,Data Scientist,Wish,"San Francisco, CA","At Wish, our Data Science & Engineering team is comprised of Data Scientists, Data Analysts & Data Engineers who focus on centralizing corporate data in order…",Nothing_found
1665,San+Francisco,Data Scientist,Hive,"San Francisco, CA","We generate this data through Hive Data, our proprietary data labeling platform with over 1,000,000 globally distributed workers, generating millions of high…",Nothing_found
1666,San+Francisco,Data Scientist,Clever,"San Francisco, CA 94103","Teach and mentor others around best practices, and help to foster our data-informed culture at Clever.
Proactively conduct quantitative research and analysis of…",Nothing_found
1667,San+Francisco,Data Scientist,Alt Shift USA,"San Francisco, CA","Support/develop models for GAP INC. pricing platform.
Develop code for measurement of pricing actions.
Substantial experience in creating optimization models.",Nothing_found
1668,San+Francisco,Data Scientist,Cisco Meraki,"San Francisco, CA 94158","We are looking for a full-stack Data Scientist to join our Strategy & Data Science department in San Francisco.
Good written and verbal communication skills.",Nothing_found
1669,San+Francisco,Data Scientist,Trace Data,"Oakland, CA","Trace Data is developing a ground breaking product to help companies monitor and secure their data.
We're integrating the world of security, observability and…",Nothing_found
1670,San+Francisco,Data Scientist,Vizio Inc.,"San Francisco, CA 94108","Our comprehensive metrics deliver highly accurate, cross-platform viewing behavior.
We enable advertisers and content producers with important insights that…",Nothing_found
1671,San+Francisco,"Data Scientist, DNA Product Operations",Twist Bioscience,"South San Francisco, CA",Twist Bioscience's world-class DNA synthesis platform enables the manufacture of a variety of custom DNA products supporting applications from targeted…,Nothing_found
1672,San+Francisco,Biological Data Scientist,University of California San Francisco,"San Francisco, CA 94143","The Data Science CoLab is seeking researchers in computational biology, bioinformatics, and data science to tackle current challenges in immunology.",Nothing_found
1673,San+Francisco,Sr. Data Scientist - Scaled Enforcement Heuristics,Twitter,"San Francisco, CA 94103",The Scaled Enforcement Heuristics team is responsible for proactively keeping spam and abuse off of Twitter; informing product with expert knowledge about…,Nothing_found
1674,San+Francisco,Machine Learning Engineer - Hooked,Triplebyte,"San Francisco, CA 94103",We are looking for someone interested in applying the latest advances in ML to building cutting-edge entertainment experiences for our 40MM monthly users.,Nothing_found
1675,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
1676,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
1677,Austin,Machine Learning Engineer,Triplebyte,"Austin, TX","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
1678,Austin,"Senior Manager, Data Scientist",Charles Schwab Inc.,"Austin, TX 78758 (North Burnett area)","We are looking for qualified candidates to design and implement scalable machine learning solutions for dynamic financial products, deliver business insights…",Nothing_found
1679,Austin,Sr. Computational Physicist / Applied Mathematician,"Nanohmics, Inc.","Austin, TX 78741 (Parker Lane area)","Members of our Computational Group -- with diverse backgrounds in physics, applied math, aeronautics, optics, biomedical sciences, and chemical engineering --…","$65,000 - $105,000 a year"
1680,Austin,Channel Strategy Decision Scientist,PayPal,"Austin, TX 78729","Provide analytical insights into emerging issues, trends and portfolios - by analyzing various types of data, including review of relevant cases/samples,…",Nothing_found
1681,Austin,Data Scientist,ODSC Hiring Partner,"Austin, TX","As a Data Scientist, you will provide cutting-edge algorithms, visualizations, and expert insight for business challenges throughout their organization.","$80,000 - $150,000 a year"
1682,Austin,Data Scientist,Dell,"Austin, TX 78731","Provide data science services and work with stakeholders to assess demands and suggest data science methods that provide practical, value-added answers for the…",Nothing_found
1683,Austin,Data Scientist,Digital Minds technoliges Inc,"Austin, TX","Spring Boot: 4 years (Preferred).
Data scientist: 6 years (Required).
Only full-time employees eligible.","$90,000 - $100,000 a year"
1684,Austin,Data Scientist,GovernmentCIO,"Austin, TX 78744 (Mckinney area)",GovernmentCIO is seeking a Data Scientist who will support the LIPAS Contract working closely with the VA to migrate from the legacy system into the new COTS…,Nothing_found
1685,Austin,Data Scientist,"Signature Science, LLC","Austin, TX 78759 (North Shoal Creek area)","The successful candidate will support projects related to public safety, defense and national security The data scientist will work collaboratively with teams…",Nothing_found
1686,Austin,Data Scientist,Cloudflare,"Austin, TX 78701 (Downtown area)",Cloudflare is looking to build and grow our Business Intelligence team responsible for building large-scale enterprise data lake and EDW from different sources…,Nothing_found
1687,Austin,Data Scientist,Enview,"Austin, TX","However, the unstructured 3D data from these sensors can't be processed by traditional computer vision methods, forcing these markets to be bottlenecked by slow…",Nothing_found
1688,Austin,"Medical Lab Scientist I, Data Reviewer",Natera,"Austin, TX","The Medical Laboratory Scientist I, Data Reviewer is a member of the Operations Department to review and analyze clinical test results.",Nothing_found
1689,Austin,Associate Data Scientist,Levelset,"Austin, TX 78701 (Downtown area)","All of this activity generates millions of entities, records, attribution, and entity relationships.
You will need to be a ""data utility player"" and be prepared…",Nothing_found
